0.135000,0.340168
0.136000,0.340721
0.137004,0.341270
0.138002,0.341896
0.139040,0.342495
0.140001,0.343021
0.141022,0.343606
0.142010,0.344260
0.143006,0.344763
0.144011,0.345284
0.145003,0.345746
0.146001,0.346071
0.147012,0.346460
0.148058,0.346738
0.149005,0.347155
0.150001,0.347525
0.151011,0.347840
0.152004,0.348138
0.153031,0.348540
0.154001,0.349011
0.155008,0.349422
0.156002,0.349793
0.157013,0.350662
0.158029,0.351041
0.159077,0.351389
0.160014,0.351745
0.161004,0.352303
0.162000,0.352696
0.163007,0.353167
0.164007,0.353529
0.165022,0.353904
0.166029,0.354553
0.167012,0.355028
0.168034,0.355348
0.169009,0.355737
0.170022,0.356007
0.171016,0.356332
0.172005,0.356656
0.173022,0.356903
0.174014,0.357159
0.175000,0.357552
0.176023,0.358060
0.177001,0.358357
0.178042,0.358677
0.179032,0.358974
0.180001,0.359276
0.181066,0.359560
0.182006,0.359834
0.183000,0.360159
0.184041,0.360419
0.185002,0.360703
0.186003,0.360918
0.187012,0.361119
0.188010,0.361471
0.189024,0.361741
0.190007,0.362084
0.191002,0.362431
0.192003,0.362738
0.193002,0.363081
0.194010,0.363428
0.195012,0.363913
0.196052,0.364324
0.197007,0.364713
0.198002,0.365033
0.199010,0.365714
0.200000,0.366652
0.201004,0.367031
0.202003,0.367424
0.203004,0.367941
0.204000,0.368225
0.205026,0.368545
0.206047,0.368824
0.207034,0.369130
0.208005,0.369482
0.209025,0.369820
0.210011,0.370109
0.211019,0.370360
0.212032,0.370735
0.213003,0.371055
0.214011,0.371389
0.215018,0.371622
0.216006,0.371828
0.217006,0.372102
0.218005,0.372395
0.219076,0.372788
0.220000,0.373035
0.221062,0.373341
0.222001,0.373808
0.223022,0.374082
0.224008,0.374320
0.225059,0.375454
0.226017,0.375810
0.227002,0.376158
0.228009,0.376501
0.229007,0.376867
0.230009,0.377251
0.231003,0.377589
0.232010,0.378147
0.233056,0.378431
0.234022,0.378856
0.235001,0.379400
0.236066,0.379647
0.237021,0.379999
0.238007,0.380314
0.239015,0.380644
0.240005,0.381014
0.241009,0.381352
0.242016,0.381805
0.243005,0.382253
0.244002,0.382601
0.245003,0.382994
0.246008,0.383360
0.247002,0.384078
0.248002,0.384640
0.249044,0.385070
0.250000,0.385477
0.251019,0.385838
0.252008,0.386222
0.253007,0.386666
0.254000,0.386990
0.255010,0.387626
0.256025,0.387996
0.257020,0.388527
0.258006,0.388815
0.259007,0.389199
0.260005,0.389533
0.261050,0.389821
0.262008,0.390186
0.263010,0.390685
0.264025,0.391064
0.265029,0.391371
0.266008,0.391759
0.267000,0.392267
0.268002,0.392665
0.269003,0.393076
0.270005,0.393483
0.271068,0.393822
0.272012,0.394233
0.273006,0.394535
0.274020,0.394901
0.275003,0.395257
0.276021,0.395577
0.277009,0.395920
0.278002,0.396259
0.279003,0.396538
0.280005,0.397004
0.281003,0.397416
0.282009,0.398422
0.283028,0.398829
0.284021,0.399231
0.285008,0.399802
0.286027,0.400164
0.287001,0.400543
0.288017,0.401000
0.289020,0.401362
0.290032,0.401764
0.291001,0.402230
0.292002,0.402628
0.293002,0.403012
0.294013,0.403634
0.295044,0.404119
0.296030,0.404540
0.297002,0.404960
0.298003,0.405834
0.299002,0.406158
0.300000,0.406465
0.301014,0.406872
0.302020,0.407187
0.303041,0.407480
0.304015,0.407850
0.305028,0.408147
0.306011,0.408641
0.307006,0.408915
0.308021,0.409309
0.309003,0.409921
0.310001,0.410296
0.311002,0.410690
0.312000,0.411097
0.313010,0.411531
0.314013,0.411979
0.315002,0.413762
0.316000,0.414311
0.317011,0.414686
0.318014,0.415002
0.319012,0.415395
0.320000,0.415751
0.321011,0.416117
0.322003,0.416606
0.323016,0.417114
0.324004,0.417622
0.325014,0.418033
0.326008,0.418646
0.327001,0.419002
0.328011,0.419391
0.329024,0.419789
0.330009,0.420287
0.331003,0.420667
0.332001,0.421206
0.333001,0.423182
0.334012,0.423602
0.335002,0.424005
0.336018,0.424393
0.337007,0.424878
0.338003,0.425335
0.339010,0.426012
0.340007,0.426401
0.341047,0.426712
0.342013,0.427187
0.343053,0.427617
0.344010,0.428047
0.345000,0.428513
0.346027,0.429377
0.347006,0.430109
0.348005,0.430681
0.349002,0.431115
0.350009,0.431563
0.351006,0.432107
0.352003,0.432743
0.353008,0.434901
0.354002,0.435422
0.355012,0.435976
0.356001,0.436730
0.357002,0.437178
0.358003,0.437681
0.359009,0.438216
0.360000,0.438747
0.361001,0.439817
0.362006,0.440274
0.363001,0.440813
0.364002,0.441604
0.365010,0.442158
0.366022,0.442661
0.367001,0.443214
0.368015,0.443657
0.369041,0.444339
0.370000,0.444933
0.371026,0.445422
0.372002,0.446136
0.373041,0.446584
0.374037,0.447096
0.375004,0.447572
0.376000,0.448107
0.377003,0.448788
0.378011,0.449455
0.379000,0.450054
0.380005,0.450800
0.381002,0.451431
0.382002,0.452043
0.383001,0.452578
0.384002,0.453187
0.385013,0.453658
0.386016,0.454243
0.387022,0.454851
0.388026,0.455468
0.389007,0.456086
0.390012,0.456602
0.391001,0.457220
0.392009,0.457764
0.393002,0.458258
0.394007,0.458939
0.395000,0.459584
0.396004,0.460219
0.397001,0.460791
0.398011,0.461518
0.399002,0.462382
0.400000,0.463045
0.401003,0.463895
0.402000,0.464549
0.403001,0.465157
0.404014,0.466296
0.405001,0.466922
0.406013,0.467787
0.407017,0.469931
0.408008,0.470791
0.409008,0.471518
0.410003,0.472176
0.411009,0.472794
0.412020,0.473370
0.413009,0.473955
0.414013,0.474709
0.415004,0.475354
0.416005,0.476049
0.417009,0.476653
0.418002,0.477334
0.419006,0.477988
0.420006,0.478623
0.421014,0.479268
0.422012,0.479977
0.423017,0.480539
0.424002,0.481193
0.425006,0.482035
0.426015,0.482752
0.427018,0.483438
0.428002,0.484129
0.429004,0.484819
0.430022,0.485560
0.431009,0.486260
0.432001,0.487019
0.433002,0.487823
0.434019,0.488491
0.435002,0.489259
0.436006,0.490265
0.437002,0.491074
0.438001,0.491829
0.439002,0.492478
0.440000,0.493045
0.441032,0.493727
0.442003,0.494362
0.443011,0.495226
0.444001,0.495908
0.445019,0.496772
0.446002,0.497535
0.447001,0.498340
0.448001,0.499090
0.449000,0.499803
0.450001,0.500613
0.451000,0.501440
0.452000,0.502236
0.453000,0.503059
0.454003,0.504179
0.455002,0.504975
0.456001,0.505780
0.457013,0.506488
0.458003,0.507270
0.459006,0.508157
0.460001,0.508999
0.461009,0.510334
0.462004,0.511221
0.463008,0.512062
0.464007,0.512821
0.465014,0.513548
0.466005,0.514509
0.467021,0.515258
0.468004,0.515894
0.469001,0.516763
0.470007,0.517741
0.471003,0.518638
0.472005,0.519538
0.473001,0.520201
0.474007,0.520796
0.475000,0.521399
0.476004,0.521971
0.477006,0.522506
0.478011,0.523151
0.479017,0.523731
0.480000,0.524385
0.481002,0.524865
0.482000,0.525519
0.483015,0.526018
0.484004,0.526735
0.485004,0.527385
0.486002,0.527975
0.487015,0.528629
0.488000,0.529173
0.489008,0.529644
0.490001,0.530256
0.491006,0.530764
0.492018,0.531281
0.493002,0.531797
0.494010,0.532593
0.495029,0.533100
0.496002,0.533553
0.497010,0.534175
0.498015,0.534765
0.499027,0.537463
0.500000,0.538418
0.501011,0.538921
0.502037,0.539493
0.503012,0.540032
0.504000,0.540622
0.505005,0.541317
0.506015,0.541793
0.507028,0.542305
0.508004,0.542991
0.509011,0.543558
0.510002,0.543974
0.511004,0.544417
0.512000,0.544811
0.513006,0.549022
0.514010,0.549904
0.515007,0.550714
0.516010,0.551528
0.517002,0.552159
0.518008,0.553105
0.519000,0.553864
0.520001,0.554450
0.521007,0.554952
0.522009,0.555561
0.523020,0.556068
0.524000,0.556516
0.525000,0.557060
0.526007,0.557600
0.527006,0.558322
0.528013,0.558867
0.529010,0.559388
0.530001,0.559973
0.531002,0.560632
0.532016,0.562232
0.533002,0.562858
0.534014,0.563531
0.535007,0.563969
0.536001,0.564468
0.537010,0.564994
0.538013,0.565629
0.539009,0.566000
0.540004,0.566608
0.541001,0.567074
0.542004,0.567820
0.543007,0.568428
0.544001,0.568963
0.545006,0.569543
0.546006,0.570065
0.547009,0.570636
0.548021,0.571157
0.549008,0.571628
0.550000,0.572209
0.551012,0.572717
0.552014,0.573361
0.553011,0.573938
0.554017,0.574550
0.555006,0.575108
0.556008,0.575693
0.557015,0.576297
0.558006,0.576946
0.559001,0.577532
0.560009,0.578254
0.561005,0.579219
0.562009,0.580408
0.563039,0.580961
0.564034,0.581587
0.565005,0.582369
0.566005,0.582918
0.567001,0.583691
0.568003,0.584217
0.569000,0.584902
0.570005,0.585511
0.571028,0.586169
0.572000,0.586914
0.573022,0.587513
0.574003,0.588231
0.575000,0.588917
0.576001,0.589658
0.577003,0.590394
0.578028,0.590883
0.579007,0.591501
0.580014,0.591917
0.581000,0.592415
0.582002,0.593115
0.583004,0.593641
0.584002,0.594130
0.585004,0.594679
0.586002,0.595163
0.587019,0.595698
0.588012,0.596224
0.589011,0.596809
0.590013,0.597331
0.591010,0.597888
0.592009,0.598387
0.593004,0.598940
0.594000,0.599466
0.595031,0.600070
0.596000,0.600733
0.597003,0.601263
0.598036,0.601963
0.599004,0.602914
0.600000,0.603856
0.601011,0.604331
0.602001,0.604843
0.603004,0.605396
0.604001,0.605954
0.605029,0.606723
0.606027,0.607340
0.607005,0.607866
0.608003,0.608359
0.609005,0.608936
0.610004,0.609498
0.611002,0.610225
0.612017,0.610701
0.613019,0.611199
0.614019,0.611757
0.615006,0.612397
0.616001,0.612941
0.617005,0.613572
0.618005,0.613975
0.619002,0.614574
0.620005,0.615168
0.621004,0.615758
0.622002,0.616380
0.623001,0.616947
0.624027,0.617422
0.625000,0.617998
0.626004,0.618698
0.627014,0.620189
0.628002,0.620829
0.629004,0.621551
0.630008,0.622159
0.631005,0.622845
0.632002,0.623559
0.633001,0.624130
0.634010,0.624757
0.635000,0.625383
0.636007,0.625945
0.637034,0.626380
0.638016,0.626997
0.639001,0.627431
0.640001,0.627898
0.641002,0.628501
0.642023,0.629192
0.643009,0.629699
0.644036,0.630257
0.645013,0.630660
0.646003,0.631227
0.647015,0.631656
0.648020,0.632150
0.649031,0.632713
0.650019,0.633207
0.651011,0.633760
0.652005,0.634263
0.653001,0.634793
0.654013,0.635406
0.655000,0.635891
0.656003,0.636416
0.657004,0.636924
0.658001,0.637464
0.659004,0.637852
0.660013,0.638264
0.661014,0.638840
0.662004,0.639421
0.663037,0.639974
0.664007,0.640477
0.665049,0.641007
0.666003,0.642164
0.667009,0.643019
0.668006,0.643604
0.669010,0.644194
0.670014,0.644638
0.671010,0.645209
0.672008,0.645735
0.673004,0.646284
0.674003,0.646874
0.675004,0.647459
0.676011,0.648040
0.677009,0.648620
0.678005,0.649251
0.679012,0.649777
0.680003,0.650280
0.681009,0.650847
0.682017,0.651355
0.683002,0.651830
0.684019,0.652535
0.685025,0.653010
0.686008,0.653755
0.687010,0.654505
0.688006,0.654967
0.689033,0.655356
0.690031,0.655813
0.691010,0.656389
0.692008,0.656974
0.693007,0.657505
0.694028,0.658022
0.695002,0.658634
0.696006,0.659165
0.697001,0.659809
0.698009,0.660655
0.699013,0.661341
0.700000,0.662164
0.701015,0.663531
0.702003,0.664437
0.703012,0.665173
0.704024,0.666087
0.705003,0.667016
0.706001,0.668552
0.707007,0.669146
0.708014,0.669677
0.709004,0.670194
0.710017,0.670852
0.711035,0.671328
0.712005,0.671936
0.713036,0.672407
0.714001,0.673051
0.715001,0.673705
0.716005,0.674227
0.717021,0.674835
0.718010,0.675374
0.719001,0.675891
0.720012,0.676490
0.721000,0.677071
0.722012,0.677661
0.723001,0.678205
0.724011,0.678653
0.725005,0.679115
0.726000,0.679645
0.727054,0.680093
0.728007,0.680491
0.729023,0.680994
0.730004,0.681552
0.731025,0.681991
0.732002,0.682498
0.733001,0.682910
0.734005,0.683431
0.735006,0.683929
0.736003,0.684428
0.737009,0.684917
0.738004,0.685484
0.739010,0.685937
0.740006,0.686421
0.741019,0.687016
0.742012,0.687537
0.743022,0.688100
0.744006,0.688648
0.745013,0.689215
0.746014,0.689700
0.747004,0.690139
0.748001,0.690656
0.749002,0.691648
0.750000,0.692224
0.751014,0.692718
0.752009,0.693267
0.753023,0.693797
0.754001,0.694259
0.755017,0.694775
0.756002,0.695288
0.757013,0.695832
0.758025,0.696367
0.759008,0.696874
0.760000,0.697418
0.761002,0.697853
0.762002,0.698392
0.763009,0.698877
0.764007,0.699444
0.765012,0.699933
0.766007,0.700418
0.767003,0.700857
0.768001,0.701287
0.769006,0.701909
0.770012,0.702325
0.771009,0.702818
0.772018,0.703285
0.773031,0.703742
0.774006,0.704241
0.775009,0.704680
0.776011,0.705123
0.777023,0.705731
0.778004,0.706216
0.779019,0.706646
0.780005,0.707062
0.781003,0.707501
0.782005,0.707976
0.783002,0.708466
0.784001,0.708900
0.785008,0.709366
0.786007,0.709929
0.787001,0.710409
0.788001,0.710843
0.789006,0.711543
0.790019,0.712069
0.791002,0.712572
0.792000,0.713093
0.793002,0.713587
0.794002,0.714035
0.795012,0.714602
0.796009,0.715164
0.797004,0.715772
0.798020,0.720318
0.799002,0.721680
0.800000,0.722782
0.801020,0.723463
0.802020,0.724126
0.803002,0.724693
0.804051,0.725247
0.805002,0.725786
0.806000,0.726344
0.807004,0.726879
0.808028,0.727711
0.809001,0.728434
0.810001,0.729046
0.811022,0.729645
0.812012,0.730176
0.813000,0.730793
0.814003,0.731333
0.815002,0.732188
0.816004,0.732764
0.817002,0.733390
0.818002,0.734227
0.819011,0.734712
0.820011,0.735466
0.821008,0.736024
0.822005,0.736596
0.823004,0.737222
0.824008,0.737835
0.825010,0.738438
0.826007,0.738928
0.827008,0.739499
0.828008,0.739975
0.829010,0.740441
0.830006,0.740940
0.831001,0.741493
0.832028,0.742069
0.833007,0.742599
0.834016,0.743116
0.835014,0.743532
0.836001,0.744008
0.837010,0.744465
0.838003,0.744854
0.839002,0.745320
0.840000,0.745860
0.841001,0.746367
0.842006,0.746779
0.843008,0.747268
0.844003,0.747693
0.845028,0.748146
0.846001,0.748704
0.847003,0.749156
0.848002,0.749755
0.849012,0.750158
0.850000,0.750601
0.851003,0.751072
0.852009,0.751493
0.853014,0.751886
0.854009,0.752398
0.855004,0.752737
0.856030,0.753116
0.857003,0.753610
0.858000,0.754104
0.859024,0.754520
0.860008,0.755059
0.861001,0.755508
0.862005,0.755956
0.863003,0.756568
0.864027,0.757071
0.865007,0.757565
0.866008,0.758032
0.867000,0.758489
0.868003,0.758882
0.869024,0.759339
0.870011,0.759669
0.871003,0.760007
0.872003,0.760350
0.873016,0.760702
0.874008,0.761287
0.875000,0.761777
0.876000,0.762188
0.877002,0.762549
0.878009,0.763029
0.879000,0.763468
0.880000,0.763894
0.881003,0.764346
0.882007,0.764959
0.883006,0.765339
0.884008,0.765782
0.885014,0.766258
0.886001,0.766729
0.887006,0.767222
0.888001,0.767721
0.889021,0.768109
0.890003,0.768539
0.891001,0.769129
0.892017,0.769632
0.893004,0.770089
0.894000,0.770542
0.895002,0.770926
0.896003,0.771374
0.897003,0.772234
0.898002,0.772897
0.899001,0.773436
0.900000,0.773880
0.901033,0.774314
0.902001,0.774813
0.903007,0.775211
0.904010,0.775654
0.905001,0.776230
0.906005,0.776646
0.907002,0.777195
0.908010,0.777584
0.909002,0.778174
0.910010,0.778677
0.911005,0.779157
0.912007,0.779468
0.913003,0.780144
0.914005,0.780647
0.915001,0.781114
0.916010,0.781589
0.917029,0.782033
0.918015,0.782453
0.919000,0.782984
0.920004,0.783414
0.921016,0.783770
0.922097,0.784104
0.923001,0.784593
0.924008,0.785041
0.925002,0.785549
0.926014,0.786244
0.927001,0.786733
0.928008,0.787748
0.929002,0.788361
0.930002,0.788997
0.931003,0.789413
0.932017,0.789820
0.933013,0.790442
0.934007,0.791022
0.935005,0.791617
0.936002,0.791960
0.937000,0.792422
0.938006,0.792888
0.939006,0.793299
0.940013,0.793693
0.941008,0.794058
0.942020,0.794429
0.943013,0.795005
0.944005,0.795586
0.945006,0.796038
0.946019,0.796605
0.947001,0.797017
0.948017,0.797552
0.949004,0.798027
0.950000,0.798398
0.951005,0.798777
0.952022,0.799527
0.953001,0.799911
0.954009,0.800437
0.955012,0.800926
0.956002,0.802211
0.957008,0.802540
0.958016,0.802966
0.959002,0.803386
0.960000,0.803784
0.961005,0.804388
0.962013,0.806098
0.963034,0.806477
0.964007,0.806884
0.965004,0.807332
0.966003,0.807767
0.967012,0.808288
0.968000,0.808837
0.969005,0.809258
0.970027,0.809596
0.971003,0.810081
0.972037,0.810552
0.973024,0.810940
0.974026,0.811301
0.975000,0.811768
0.976021,0.812198
0.977002,0.812637
0.978001,0.813039
0.979011,0.813386
0.980003,0.813835
0.981004,0.814228
0.982024,0.814639
0.983012,0.815252
0.984000,0.815700
0.985003,0.816148
0.986006,0.816679
0.987007,0.817209
0.988003,0.817813
0.989012,0.818297
0.990001,0.818672
0.991003,0.819290
0.992032,0.819870
0.993027,0.820451
0.994003,0.821096
0.995001,0.821695
0.996011,0.822371
0.997001,0.823217
0.998004,0.824214
0.999018,0.824690
1.000024,0.824950
1.001020,0.825270
1.002002,0.825527
1.003009,0.825810
1.004011,0.826180
1.005002,0.826537
1.006010,0.826811
1.007041,0.827191
1.008007,0.827557
1.009025,0.827927
1.010002,0.828334
1.011009,0.828709
1.012010,0.829006
1.013004,0.829377
1.014063,0.829747
1.015009,0.830035
1.016016,0.830341
1.017009,0.830675
1.018031,0.831004
1.019051,0.831375
1.020010,0.831791
1.021024,0.832125
1.022003,0.832513
1.023005,0.832843
1.024011,0.833245
1.025021,0.833588
1.026006,0.833835
1.027028,0.834137
1.028011,0.834475
1.029027,0.834909
1.030007,0.835239
1.031003,0.835554
1.032012,0.835979
1.033000,0.836281
1.034004,0.836546
1.035010,0.836898
1.036013,0.837182
1.037011,0.837488
1.038005,0.837767
1.039006,0.838142
1.040012,0.838526
1.041019,0.838887
1.042016,0.839258
1.043010,0.839697
1.044006,0.840177
1.045013,0.840470
1.046022,0.840771
1.047007,0.841119
1.048001,0.841485
1.049010,0.841855
1.050004,0.842234
1.051018,0.842628
1.052002,0.843003
1.053008,0.843423
1.054005,0.843821
1.055005,0.844196
1.056011,0.844566
1.057010,0.845197
1.058010,0.845499
1.059015,0.845861
1.060057,0.846203
1.061003,0.846620
1.062007,0.846981
1.063008,0.847424
1.064019,0.847703
1.065027,0.848092
1.066005,0.848371
1.067007,0.848778
1.068001,0.849185
1.069001,0.849537
1.070033,0.849779
1.071007,0.850086
1.072002,0.850387
1.073015,0.850648
1.074015,0.851046
1.075005,0.851535
1.076014,0.851873
1.077066,0.852161
1.078022,0.852591
1.079002,0.852902
1.080029,0.853350
1.081012,0.853698
1.082005,0.853986
1.083019,0.854214
1.084031,0.854480
1.085011,0.854855
1.086000,0.855198
1.087030,0.855568
1.088017,0.855911
1.089074,0.856112
1.090051,0.856432
1.091016,0.856720
1.092000,0.856990
1.093017,0.857292
1.094011,0.857516
1.095008,0.857767
1.096021,0.858074
1.097029,0.858476
1.098035,0.858764
1.099035,0.859066
1.100012,0.859336
1.101009,0.859592
1.102010,0.859903
1.103021,0.860131
1.104000,0.860433
1.105077,0.860694
1.106016,0.860941
1.107007,0.861169
1.108004,0.861448
1.109027,0.861709
1.110009,0.861951
1.111001,0.862221
1.112041,0.862486
1.113009,0.862793
1.114001,0.863035
1.115030,0.863286
1.116005,0.863556
1.117010,0.863821
1.118036,0.864119
1.119041,0.864388
1.120011,0.864654
1.121043,0.864896
1.122016,0.865152
1.123000,0.865426
1.124020,0.865682
1.125050,0.866025
1.126033,0.866286
1.127006,0.866665
1.128002,0.866894
1.129036,0.867136
1.130021,0.867379
1.131008,0.867658
1.132030,0.867909
1.133019,0.868115
1.134030,0.868366
1.135009,0.868590
1.136010,0.868815
1.137005,0.868997
1.138007,0.869217
1.139017,0.869491
1.140004,0.869770
1.141035,0.870077
1.142007,0.870337
1.143026,0.870502
1.144044,0.870744
1.145034,0.870954
1.146024,0.871179
1.147002,0.871398
1.148099,0.871590
1.149008,0.871787
1.150036,0.871970
1.151032,0.872203
1.152007,0.872473
1.153006,0.872710
1.154018,0.872889
1.155009,0.873108
1.156004,0.873360
1.157002,0.873570
1.158023,0.873799
1.159064,0.874004
1.160035,0.874169
1.161045,0.874448
1.162002,0.874667
1.163007,0.874864
1.164005,0.875097
1.165005,0.875340
1.166005,0.875591
1.167053,0.875783
1.168009,0.876103
1.169007,0.876391
1.170025,0.876752
1.171006,0.877036
1.172029,0.877278
1.173009,0.877461
1.174042,0.877694
1.175031,0.877955
1.176034,0.878188
1.177007,0.878449
1.178020,0.878737
1.179052,0.878943
1.180004,0.879144
1.181014,0.879414
1.182036,0.879665
1.183003,0.880031
1.184034,0.880314
1.185032,0.880580
1.186010,0.880840
1.187000,0.881083
1.188024,0.881343
1.189002,0.881549
1.190003,0.881741
1.191006,0.881924
1.192027,0.882139
1.193033,0.882377
1.194003,0.882569
1.195012,0.882765
1.196025,0.882907
1.197009,0.883122
1.198003,0.883387
1.199003,0.883575
1.200001,0.883854
1.201012,0.884078
1.202029,0.884338
1.203152,0.884530
1.204011,0.884718
1.205062,0.884969
1.206077,0.885106
1.207036,0.885335
1.208025,0.885596
1.209007,0.885829
1.210004,0.886103
1.211032,0.886282
1.212003,0.886510
1.213034,0.886725
1.214025,0.886926
1.215005,0.887141
1.216002,0.887319
1.217016,0.887534
1.218045,0.887726
1.219034,0.887941
1.220015,0.888106
1.221135,0.888321
1.222025,0.888568
1.223020,0.888792
1.224011,0.888984
1.225012,0.889222
1.226002,0.889427
1.227067,0.889587
1.228002,0.889871
1.229091,0.890058
1.230010,0.890237
1.231036,0.890401
1.232008,0.890539
1.233009,0.890708
1.234050,0.890877
1.235012,0.891074
1.236006,0.891288
1.237007,0.891535
1.238012,0.891778
1.239003,0.892189
1.240009,0.892372
1.241029,0.892550
1.242019,0.892770
1.243031,0.892980
1.244003,0.893154
1.245007,0.893360
1.246004,0.893515
1.247001,0.893735
1.248016,0.893881
1.249032,0.894078
1.250068,0.894256
1.251012,0.894434
1.252005,0.894617
1.253022,0.894805
1.254002,0.894978
1.255025,0.895198
1.256012,0.895431
1.257021,0.895637
1.258010,0.895879
1.259001,0.896108
1.260030,0.896291
1.261032,0.896478
1.262027,0.896689
1.263101,0.896844
1.264028,0.897105
1.265011,0.897283
1.266003,0.897599
1.267033,0.897850
1.268007,0.898060
1.269002,0.898248
1.270001,0.898481
1.271034,0.898641
1.272024,0.898870
1.273055,0.899176
1.274038,0.899432
1.275000,0.899606
1.276017,0.899789
1.277003,0.900063
1.278011,0.900246
1.279003,0.900443
1.280000,0.900630
1.281006,0.900763
1.282031,0.900918
1.283000,0.901051
1.284063,0.901193
1.285022,0.901330
1.286012,0.901490
1.287027,0.901604
1.288046,0.901764
1.289014,0.901952
1.290002,0.902125
1.291020,0.902326
1.292017,0.902578
1.293010,0.902770
1.294011,0.902935
1.295038,0.903049
1.296034,0.903214
1.297009,0.903383
1.298024,0.903543
1.299062,0.903781
1.300101,0.903895
1.301013,0.904142
1.302046,0.904247
1.303076,0.904457
1.304015,0.904640
1.305082,0.904782
1.306061,0.905056
1.307005,0.905225
1.308075,0.905367
1.309019,0.905504
1.310075,0.905664
1.311028,0.905948
1.312078,0.906094
1.313014,0.906318
1.314011,0.906547
1.315017,0.906753
1.316053,0.906926
1.317012,0.907169
1.318013,0.907315
1.319006,0.907471
1.320043,0.907612
1.321020,0.907846
1.322008,0.908083
1.323093,0.908198
1.324040,0.908353
1.325001,0.908509
1.326030,0.908687
1.327000,0.908851
1.328015,0.909057
1.329006,0.909254
1.330048,0.909441
1.331009,0.909574
1.332018,0.909825
1.333012,0.909963
1.334009,0.910155
1.335002,0.910269
1.336005,0.910434
1.337066,0.910621
1.338060,0.910781
1.339002,0.910941
1.340020,0.911046
1.341029,0.911215
1.342007,0.911348
1.343048,0.911481
1.344075,0.911581
1.345072,0.911760
1.346009,0.911888
1.347006,0.912025
1.348006,0.912153
1.349041,0.912304
1.350101,0.912445
1.351018,0.912619
1.352013,0.912770
1.353067,0.912953
1.354000,0.913108
1.355047,0.913246
1.356027,0.913410
1.357040,0.913598
1.358054,0.913785
1.359058,0.913945
1.360004,0.914082
1.361031,0.914224
1.362004,0.914403
1.363008,0.914567
1.364021,0.914695
1.365002,0.914933
1.366040,0.915130
1.367046,0.915340
1.368003,0.915518
1.369000,0.915706
1.370035,0.915866
1.371038,0.916026
1.372009,0.916213
1.373019,0.916369
1.374002,0.916542
1.375000,0.916707
1.376012,0.916863
1.377030,0.917000
1.378036,0.917187
1.379029,0.917352
1.380001,0.917494
1.381033,0.917704
1.382029,0.917891
1.383001,0.918079
1.384011,0.918266
1.385051,0.918417
1.386018,0.918628
1.387042,0.918925
1.388018,0.919071
1.389014,0.919217
1.390011,0.919428
1.391006,0.919633
1.392028,0.919912
1.393005,0.920639
1.394010,0.920850
1.395014,0.921019
1.396026,0.921248
1.397002,0.921472
1.398056,0.921613
1.399001,0.921796
